,priceUSD,date,open,close,high,low,volume,volumeUSD
32,24.17985478289190505001039771383064,1623024000,25.77735016703266899392388481050694,24.17985478289190505001039771383064,27.23785662449241291229689026912181,24.17985478289190505001039771383064,572047.361702152905250357,14711453.15994988779169382571234992
33,23.49570858675709116182708435583396,1623110400,24.24965987239653662308216317345709,23.49570858675709116182708435583396,24.43863868114096327206684486114708,21.00705611146844615240683932086967,733461.905816091631569386,16529814.07956643133903400693363195
34,25.04936385069344605015242404480636,1623196800,23.39535574837491698113252136345042,25.04936385069344605015242404480636,25.04936385069344605015242404480636,22.39637547079667520578246932433813,965036.74056486636882673,23056361.27134355524611982685925951
35,23.65066718376521794840597616958227,1623283200,25.05648920202074448205371496980619,23.65066718376521794840597616958227,25.07674920727855426963013083770463,23.26567853818035304872098292457231,442553.055111151994915621,10658746.43571224580884009020904046
36,21.85379563663804650971855449544327,1623369600,23.53581218365418647760338071511382,21.85379563663804650971855449544327,23.66119813818512977416049872406962,21.46422148829741968076755749281706,1196676.63664858614161972,26877140.20472733386684495296568582
37,21.36595408403229765747846155984296,1623456000,21.85379563663804650971855449544327,21.36595408403229765747846155984296,21.87597485933319162679453805487685,20.34407930232798251845729081095691,785974.356206631148848294,16572411.09362914579024100992213593
38,23.19422624305623767435909776401297,1623542400,21.29877080925652864824417421919653,23.19422624305623767435909776401297,23.50393994443171731404385643128093,20.57546499241184068723047792390792,833066.828039010232474113,18265683.32672811867839994006002546
39,23.98733870082848800456798270318088,1623628800,23.22218282027321761286528936570953,23.98733870082848800456798270318088,24.10896351006822964079134698521934,22.69510626762315156779593575143041,491349.67445135059077585,11511707.34303871314551879436379271
40,23.56745271841023937144433030512189,1623715200,23.99119221176717994879086078503285,23.56745271841023937144433030512189,24.55287927062123622624608758346511,23.26911557442046354106250494767574,245818.238290447589940009,5873297.496653573482272403683561544
41,21.66678646887282959812048293137536,1623801600,23.41524487385075691508786520124061,21.66678646887282959812048293137536,23.44843343335942090626390508102879,21.66678646887282959812048293137536,377784.136655585264992487,8575592.447009511063079769969239422
42,22.08636382694117646239022079945395,1623888000,21.72740886901605199491374044660445,22.08636382694117646239022079945395,22.83696078188947196624418712720101,21.54335140025786329451028389737863,301295.953113240798445497,6662842.303940586686331755614888692
43,20.38074237350983089970015246735173,1623974400,22.09068439967748985915481659709088,20.38074237350983089970015246735173,22.09739451790148524919329575577558,19.69250369520287140389071869348615,398588.325482067163215902,8276954.127616059100752982588422959
44,19.91729942472020871142084538329671,1624060800,20.42171080798347899827584650309776,19.91729942472020871142084538329671,20.90296665472103766398488534656373,19.91729942472020871142084538329671,232324.747970653972823107,4749931.362096423919874557292798466
45,20.73726671574279040236236752957018,1624147200,19.8738146587255655141320753178799,20.73726671574279040236236752957018,20.90014577583673760476627677929451,18.76098973643416551612138602727921,574917.507856690449764076,11347829.41965855845447705934356273
46,15.86585262859658979472497722692355,1624233600,20.7726668443030982532470916330873,15.86585262859658979472497722692355,20.82923897980166979296121983066664,15.86585262859658979472497722692355,939387.269871025420368813,16688628.87629109532909449931630954
47,16.29858636864261539822488352371624,1624320000,15.85281027252580358372484660185872,16.29858636864261539822488352371624,17.05424468050087251889464975075716,13.91632325464697383050425380533495,1524112.958431297543229385,23756815.41427713100077698000348204
48,17.72763997148520339315811661678475,1624406400,16.31003515525800529174673162054363,17.72763997148520339315811661678475,18.38128409188035194409553137235373,15.90767808270153484988903390604656,900884.747218322355087769,15843073.75237449864643051026007552
49,18.06463192386953349575408316240422,1624492800,17.75441950944578992629414916520407,18.06463192386953349575408316240422,18.44707551202709517896111084932121,16.51503568389504908958061760513498,752849.166428537289221226,13101404.17808098519843284748482133
50,15.99333514041447904673251489754408,1624579200,18.13101432196095411656432361775071,15.99333514041447904673251489754408,18.24567111978543932327246296510167,15.78098082802106969887202371935563,581271.466376503728253532,9869225.29073397289028707340853366
51,16.15766037064551063106362529984332,1624665600,15.9608858540547631828928318910698,16.15766037064551063106362529984332,16.32480806830003908452024222650238,15.18726246888614405077707937929697,722855.20521202402238484,11484531.43254474869988014866421535
52,17.03652727410082126911347964247937,1624752000,16.15533634227817351020195056097702,17.03652727410082126911347964247937,17.03652727410082126911347964247937,15.75535344577226562607356327172553,268428.455806486686669117,4374806.052900910355988337346833593
53,17.63037348785081189830931641561208,1624838400,17.04993905008037664312831142184367,17.63037348785081189830931641561208,18.18929277793006014267361155313356,16.94745615651609178417373631912257,439779.446725219006733451,7710376.237788111833994259836633487
54,18.55189563123917325933101734274735,1624924800,17.63606841117673271294862903118288,18.55189563123917325933101734274735,19.15864822615512627108288668873107,17.63606841117673271294862903118288,458316.280873967350993269,8533382.717543773901820932532787909
55,19.20419006867014950214299684915747,1625011200,18.55458964127014503614428234374033,19.20419006867014950214299684915747,19.20419006867014950214299684915747,17.30150493757611712026811022612491,444314.233004786319210975,8110505.209898353534744327214853993
56,17.92267993285746826250746575642857,1625097600,19.21056680385956912110670930814952,17.92267993285746826250746575642857,19.21056680385956912110670930814952,17.67064288781295398808098020076197,357597.507111016004748489,6508318.72729068166046017076135157
57,18.17337343016525959429734277800745,1625184000,17.83904338735488086427452222463206,18.17337343016525959429734277800745,18.17337343016525959429734277800745,17.00983712689931720055999611870757,211918.196807761087155259,3715542.010401480936180349222333824
58,19.41101738633970865121115995978629,1625270400,18.17337343016525959429734277800745,19.41101738633970865121115995978629,19.41101738633970865121115995978629,17.8476261982214401650489139759677,539831.508318232300589641,10207016.19921452065461346698359643
59,20.86872920058386278940721764779042,1625356800,19.41101738633970865121115995978629,20.86872920058386278940721764779042,21.45932314071511347090647020595656,19.07333390642847914499941926958013,1298898.179465507958047981,26696297.10990810521825941478079618
60,20.12638889122928039413019757022639,1625443200,20.81885421246606684915068503836524,20.12638889122928039413019757022639,20.81885421246606684915068503836524,19.19913836498984710783375933430168,754561.998863528178974202,15118300.01131292182047106953500327
61,22.28626332606914294733862172099707,1625529600,20.08101286164153172350007661761056,22.28626332606914294733862172099707,23.19020761551027336644294567001999,20.08101286164153172350007661761056,1741096.948117121102887636,38229062.68665086954392198150483601
62,22.34035831660461087969483529257287,1625616000,22.33792514046726513717626216615483,22.34035831660461087969483529257287,23.50110397906820427708383838078034,21.89765170474966919226698142309604,983468.599935806583453335,22517788.88297950393971607164599119
63,20.33820537151511767681743928342011,1625702400,22.32954940529981255815682316324373,20.33820537151511767681743928342011,22.32954940529981255815682316324373,20.0463928339225959168472439904892,622904.758385183438514361,12941083.9718310035639055854533432
64,21.14543848490472061822842275282493,1625788800,20.163722082042674127984405415383,21.14543848490472061822842275282493,21.45570413040959356364085513183307,19.81759083334839087428538264176418,352377.008918688487788388,7289283.818582102623733811090751914
65,20.25053811121759582849524681750864,1625875200,21.09105283390423244054164674144534,20.25053811121759582849524681750864,21.49238159549802852807033579957538,19.97784237769755437201942350957948,231822.248572565771823194,4727399.09820295785280174264656463
66,20.61868975435152849121020608366667,1625961600,20.25053811121759582849524681750864,20.61868975435152849121020608366667,20.83336265142711651786893586595993,20.073207395955691008719718458754,248648.851464229965858943,5099573.034957744488472214011629324
67,19.5767843805657869330524127961618,1626048000,20.62097427871195275597068041593949,19.5767843805657869330524127961618,21.24652792285686896212794733400127,19.34660123222841329492964248041589,408275.814865457570823152,8350260.804608549485548623449098747
68,18.4147708191116558366284669137202,1626134400,19.5767843805657869330524127961618,18.4147708191116558366284669137202,19.5767843805657869330524127961618,18.2506114835108123063142940409585,432120.748272839704257686,8252257.622390651172799704347701349
69,17.86601033308769710830462858117299,1626220800,18.41965539242223445060663664662954,17.86601033308769710830462858117299,18.41965539242223445060663664662954,16.83737370758775438823023651036532,894145.889924232123107269,15665329.53459828330860434622036044
70,16.96873996964450474931195379206083,1626307200,17.86601033308769710830462858117299,16.96873996964450474931195379206083,18.50825465015491069131199814024948,16.89665633030536253095220170401711,722591.846698065786823953,12817610.18251987555748311839459496
71,16.35805947710652091544905423282908,1626393600,17.04088017204454751451376323022094,16.35805947710652091544905423282908,17.51956413033567831649853865977869,16.04346136114560634418459740333869,504627.213764979976460241,8410742.312593514401152472079667245
72,16.1471095787152410911308124219554,1626480000,16.35805947710652091544905423282908,16.1471095787152410911308124219554,16.6199654531578812360231930369407,16.04297900444354046778001033752629,683157.278469212436899857,11130709.3867140156963487632043335
73,16.34514573999394411263110702820181,1626566400,16.21859722871806195421828769140391,16.34514573999394411263110702820181,17.06045494750714851092076485158258,16.04130565783723180546739555164717,241941.664385117909228521,4020426.551039077018131912404911645
74,15.77785304950502480494848554917917,1626652800,16.30361015019644914018595358855929,15.77785304950502480494848554917917,16.70648499355885991022513532743909,15.51310758897672188517340631764727,585224.467720333409257152,9339067.871714645033573956961082772
75,14.61865925565996739868998503578239,1626739200,15.77275792950042393228419917736424,14.61865925565996739868998503578239,15.85958601665826001634506272934209,14.50474721242824863078150602483529,479314.039434437257850057,7120018.097322594815845257447151491
76,16.68740932271541506234915366327938,1626825600,14.6129342999521354326526619088436,16.68740932271541506234915366327938,16.81819448143102094389613008159206,14.11083189266359606211033962972371,495226.366682370261891292,7600290.600463287122426257380310401
77,17.48387908009195911555191838918013,1626912000,16.64289736227009045310014086815401,17.48387908009195911555191838918013,17.50093615613688416166891965700945,16.15987215741920743093986808678192,399231.812896325855178345,6748868.414546188644753575325534656
78,18.58488935920697697150324839846668,1626998400,17.52761797816925018486057648856411,18.58488935920697697150324839846668,18.58488935920697697150324839846668,16.97661381254019875888654082620018,603381.763255806353605578,10645680.54878738336018618493349698
79,18.2870764884440439479321781330367,1627084800,18.554666496837474538363364735586,18.2870764884440439479321781330367,18.90966630594306658345285093876893,18.07255144127596277316931488449533,501607.713750418009463451,9276506.572155691203028556838690728
80,18.18516601269507457695778581644481,1627171200,18.29949003308761996111560292838234,18.18516601269507457695778581644481,18.32825785424864628167839267902998,17.36875811543619645523015952058033,299163.933391564552539185,5365761.147544027607309804643701152
81,18.60517913014794859387358752256826,1627257600,18.19119328031562002632670792722604,18.60517913014794859387358752256826,20.18926642766129407604798254951295,18.12461290634337237301032097491387,567481.390966226303033007,11005343.81899674873458831262074278
82,18.79350216446964088093624453659481,1627344000,18.60517913014794859387358752256826,18.79350216446964088093624453659481,19.15872428540968199821657881658858,17.84472561089996509880136825442882,372056.497615550186066293,6816591.590050577998510012605720449
83,18.95512780720321653896617099871533,1627430400,18.76316171954441931986934613959191,18.95512780720321653896617099871533,19.38360277888951424350183434138901,18.58056443426742184626294479781545,604590.826848977670503641,11476618.48909904403732519402059555
84,19.57330813071997079729385186633931,1627516800,18.95764564849378459754084287534945,19.57330813071997079729385186633931,19.68998706631817015802190006358941,18.77856163718307511966929535942318,424760.342839909342406113,8136069.889870661963757383017361743
85,21.04559427058576152736126584139198,1627603200,19.5843109433130399440841773049468,21.04559427058576152736126584139198,21.07650625463437495363113446828083,19.48985303254955425344306104260768,753376.186162131053476789,15210535.1790431372894908542269857
86,21.88971610298621327704194744152896,1627689600,21.02439790397796671849534733519793,21.88971610298621327704194744152896,21.96180172018529252175302325423467,20.86591867540539620545831497725687,448796.856014734834504926,9522338.019468775987046741492156566
87,22.04527739338109626919093347236544,1627776000,21.83271796774880992951488885044761,22.04527739338109626919093347236544,23.23667931413565083498745423624087,21.71082852461412678740012127822546,719406.949027029153513476,16083920.22199526226663178154574299
88,22.46365270890087764043431781494895,1627862400,21.98126181174361576608822964576197,22.46365270890087764043431781494895,22.94767908793126856795411236953109,21.57337195212367130407528507852353,484708.710017101715810157,10788080.0417203983570918099294599
89,21.29988839001240997510939407653709,1627948800,22.46365270890087764043431781494895,21.29988839001240997510939407653709,22.59703682246413699876283448141729,20.78865573406293445028812281502288,500111.285732616856897441,10723842.03330287828487184233208457
90,23.4643524779660609260776972798061,1628035200,21.29988839001240997510939407653709,23.4643524779660609260776972798061,23.72344743030954738850600546350628,20.93403731484898948715557740282317,649110.866479228906279122,14504867.43888356354144601612259709
91,25.33986210727808732173435548168219,1628121600,23.43729981663689004801105428781031,25.33986210727808732173435548168219,25.33986210727808732173435548168219,22.33170619121842165448322413451836,548058.321268059875272773,13213965.87722306519587470737175673
92,26.19639423816716406251224417397556,1628208000,25.33984100576632504397756854647599,26.19639423816716406251224417397556,26.69915930320244066771487949368233,24.63617927567389118724082863054032,582699.435940785271263796,14852392.44931914663288017059809042
93,28.35502256045628964677666516294869,1628294400,26.18909155983381208732090341720451,28.35502256045628964677666516294869,28.97864846026800952012812209808848,26.06756252380177217834919148475508,774078.73486630283072305,21257245.2227459858033066609791743
94,26.64141839712552266576202888342928,1628380800,28.32826233053134876388587641352885,26.64141839712552266576202888342928,28.55590153843601044791248113059051,26.07430200964722400876318856349164,421775.341997458242097149,11554078.12858555852925734319207477
95,28.54203040674131649031699892574654,1628467200,26.71369161140978671520763390619722,28.54203040674131649031699892574654,28.63914973601061916480841117195772,25.5201355440795440114912968844901,697718.120227278036613281,19008405.86087475316947255079423124
96,28.91178873578273393313703527232452,1628553600,28.6384890431226999800303244917193,28.91178873578273393313703527232452,30.21299575012380236154566994168984,28.25632941655283225004631522565906,904537.826738440799297502,26289842.9740888157019611165189555
97,29.04493101647914728899244052685967,1628640000,28.92734053885830533360254787062562,29.04493101647914728899244052685967,30.35174602710560872182581191811421,28.92734053885830533360254787062562,414918.27688661084494526,12314846.90495686875774645910285729
98,27.90419433745451188583543733651257,1628726400,28.95817610173281611418424437310501,27.90419433745451188583543733651257,29.77593572226452543862020154716205,26.91577103224800701027780847053392,520771.186345394406413371,14770337.31504342570298444896847191
99,30.43891590652391993913222193939635,1628812800,27.92604494150924716846787465254572,30.43891590652391993913222193939635,30.43891590652391993913222193939635,27.92604494150924716846787465254572,345228.46356709544768645,10102662.58180395664661187538846374
100,30.156565275818968825637349167472,1628899200,30.47823311984641485881708994561398,30.156565275818968825637349167472,30.50429201542749312960806975046941,28.90656768247484463528263381957003,608044.54435806057980144,17990449.92662092733509235956265604
101,30.20082901362424990201480387365494,1628985600,30.15656600455492713630568458742777,30.20082901362424990201480387365494,30.26511935024679505273311423744548,28.48117740013292538374384078610087,315703.472009345147903841,9258318.272172868205604898289441432
102,29.24565291954686451028133480062546,1629072000,30.20082901362424990201480387365494,29.24565291954686451028133480062546,31.14880613989124325415421319809748,29.24565291954686451028133480062546,556636.545994820580286096,16832389.20976905418365460774619632
103,26.27768430565044026960296566340996,1629158400,29.19142728195096675991538905616526,26.27768430565044026960296566340996,30.60041031593182762083073920532162,25.41428953822812911761557046226511,2178235.369275245628968633,59334638.46010032031040275751524547
104,26.08594254877226328039202652989987,1629244800,26.32698603229868731507384151951156,26.08594254877226328039202652989987,27.47278404172586470747523317891825,24.97445004426409649291261570690133,2040373.405867454366585742,53545739.10606189281954977840138722
105,27.90054648195782926029188492562958,1629331200,26.10514341546149841837863791315732,27.90054648195782926029188492562958,27.94972211958447970586992694443727,25.48702437370786451005550982871995,855772.614608881250440996,22496604.21622958501817504654699486
106,28.73107229445719686633043518510014,1629417600,28.00026142940695318399405250391399,28.73107229445719686633043518510014,28.998461295654830629240826512833,27.72797487487760735873340469346751,454999.091751534282169801,12881196.16071047930046181767474645
107,28.44354015574313114604808674117369,1629504000,28.74008981999890440494412410074612,28.44354015574313114604808674117369,29.59981923694065070483294739038832,28.35761149411529069549066660574983,575433.097010586605932349,16690393.77642658931153080624766506
108,28.37109723708157025304537481909778,1629590400,28.41529039703264926733062806973965,28.37109723708157025304537481909778,29.00766511233583836178191290613709,27.3894304902434780863384650271513,437992.359437328079043727,12410344.36182154625504855916356246
109,28.86843532447395330192111410563831,1629676800,28.37109723708157025304537481909778,28.86843532447395330192111410563831,29.51162510888760634010855352148995,28.37109723708157025304537481909778,307630.26942362468198973,8910468.284896836793457329286348123
110,26.76199806154391281946123177731823,1629763200,28.85397149743981189541510914859576,26.76199806154391281946123177731823,29.07548475593190753794466637411414,26.75519930731896182828414984887981,510925.132378287778844045,14390932.45245813630527710699808182
111,27.05003069763641061230041714760664,1629849600,26.80354177397364738072892528801237,27.05003069763641061230041714760664,27.2416091967415529027929715690774,25.8937211434148482842534146918321,270714.980140773570594734,7129325.118332661841612918841206182
112,25.72819055492470947646836196354684,1629936000,27.05112072255802512269468811985988,25.72819055492470947646836196354684,27.46449743016251190526759855601286,25.2781032678815210600452364496812,563438.437504153014756118,14708795.19520467968794424440950704
113,27.37591200915203934604709866247136,1630022400,25.49113071351716013153613207449498,27.37591200915203934604709866247136,27.45869117703983424357865873734138,25.20646511070921118933171378853093,368653.417099653428362903,9528728.713591959662243017663874884
114,26.79216736689012088349124701574208,1630108800,27.40294513879153747832393584848475,26.79216736689012088349124701574208,27.41557101582459788360633883114528,26.74621655381398101142146269080589,155667.341281775663094538,4193810.273693597596614226296442324
115,26.94015004510554990496744819707981,1630195200,26.80415859623369958157757268393008,26.94015004510554990496744819707981,27.52983428822869797055057538783131,26.29385518475733920597261165773724,331219.358415449868633478,8863639.884890747390247185349486678
116,26.84189359743560812199278747248622,1630281600,26.79010762779324898381220713600359,26.84189359743560812199278747248622,28.0054868758343065190220435143544,25.81807111651652121216565482214208,430807.657949811967615765,11587703.22088873897417466253990678
117,29.50186198648979813409285253904183,1630368000,26.8029456159349972328402000535685,29.50186198648979813409285253904183,29.54696538030711224243976378969448,26.46256753300260252118726194692739,1068200.489014919798425598,30040724.57924134323509573524943485
118,31.35978422861124882995808685543661,1630454400,29.55393064156656457198008388927367,31.35978422861124882995808685543661,31.35978422861124882995808685543661,28.92553918181627726993293808445293,1267904.836454855624711691,38028205.49738319568670096958134694
119,30.13704088261171242094060395617957,1630540800,31.35862878997026068421027539105794,30.13704088261171242094060395617957,31.35862878997026068421027539105794,29.7064060022603366399462039546986,300590.883972799632586582,9092894.611281761446800852021768723
120,28.64209211603427404097802814177503,1630627200,30.08612685127913186799761510592147,28.64209211603427404097802814177503,31.1600520461760154557660807840298,28.24897309010498053079328254010365,794971.332161233583602265,23214127.94865306748977721323084299
121,28.61119657674788309991453452292448,1630713600,28.66489756705508747160989411367878,28.61119657674788309991453452292448,29.30248154668909864351403030711911,28.24260177708854988233463637027586,366114.223741452557226501,10408137.47269458691013323846282229
122,29.21706269719488283950352893251791,1630800000,28.63687776609759623896324107405141,29.21706269719488283950352893251791,29.39691506038220818153250010166213,28.44539424374671161477350120190036,291464.288183300288467728,8374482.355636508923739925030762616
123,28.95696937556906348198270740106061,1630886400,29.29212684665777836491178726691961,28.95696937556906348198270740106061,30.16389892298040419641672377549156,28.34878744273286419805176089545627,599240.167165006187526729,17527257.11837240645298914730950662
124,24.25563272733222493459283190459774,1630972800,28.97098233524108043852985050795409,24.25563272733222493459283190459774,29.26089449146789276875218003423394,21.87546632887730155602128388229256,1411582.322314708496839583,37100148.61839990625526867554809655
125,23.12924279779060537608801496166474,1631059200,24.29956058866620155433732053304198,23.12924279779060537608801496166474,24.8326752286949850666750924501161,21.01456157209708552914135330723334,808198.330419445851918221,18329422.32270495456952071014856042
126,23.29013384934373132057716295167547,1631145600,23.21710663960072955879506728680171,23.29013384934373132057716295167547,24.64058930535336023604927213881751,22.81529286377196103465484606912258,365639.029123340916280208,8661840.632353246092110851602841657
127,22.22401152562675740185889759409364,1631232000,23.29013384934373132057716295167547,22.22401152562675740185889759409364,24.05506059030455904472855930908938,21.60367275408360685766631410155358,621354.446303293736537128,14043126.81068720888862115179618488
128,22.66195772595272350996288804077953,1631318400,22.23645985902131479807629242674113,22.66195772595272350996288804077953,23.780767755238608474025519077576,22.0426476414277938001466523461435,409710.494307904936308855,9284979.436924396290358938910962006
129,23.67917183330937249129409300288415,1631404800,22.66195772595272350996288804077953,23.67917183330937249129409300288415,24.10469715118942938629636420103524,22.14336493545410205046151743390937,304033.212226311752139007,7048772.56791250609718871491948583
130,22.71261377413420889306831808788988,1631491200,23.74403252659663215257706637544153,22.71261377413420889306831808788988,23.86557531363569075856974142363695,21.47476726146204784393539112557576,257843.313669047999281415,5785670.451621075522414304165043367
131,25.64532332208083756521413884406935,1631577600,22.69058601845727578165835657185188,25.64532332208083756521413884406935,25.74223075116885915893499721752941,22.64075412587062071176230650829225,403585.356076495690766912,9796088.123542354970092053520886733
132,27.45482892056163060716789633798062,1631664000,25.75636811268316836911569472165122,27.45482892056163060716789633798062,27.45482892056163060716789633798062,24.90252954782337943585036428596856,485332.625369960506826223,12524646.47271641536818753953701429
133,26.16913659078701561965235112087301,1631750400,27.46199892903043606450442170768248,26.16913659078701561965235112087301,27.58291589819083195356337076069754,25.5863368387715694198997062455739,320738.318365274222362881,8583056.461517459135359805726278843
134,24.27940674197232444116778002884812,1631836800,26.16913659078701561965235112087301,24.27940674197232444116778002884812,26.25765934286882725678534173153775,24.19035673913087519111058365466323,438387.100769476206314855,11031781.81262531421332695334124182
135,24.42921711176861744322339719516932,1631923200,24.21158164750869955465286387636346,24.42921711176861744322339719516932,25.17419096569408839294196513014279,23.97733881284887116312568182358716,113291.529775628884637389,2742735.867266621133986550414814984
136,23.76532044422695488104192340770254,1632009600,24.43671500392390612653671765152496,23.76532044422695488104192340770254,24.4984078891623013000566795753833,23.5936872150696315738305062128294,85600.584274027422607131,2034273.897958915489412530161311321
